time,ECI_X,ECI_Y,ECI_Z,Vx,Vy,Vz,v,r,E,a,n,T,h,h_x,h_y,h_z,e,e_x,e_y,e_z,p,ra,rp,b,f,E_anom,M,gamma,i,laan,omega
7.0121861736e+03,-3.3092927418e+03,-1.1736618673e+04,-3.3092927418e-01,5.2836599388e+00,-3.3462726043e+00,5.2836599388e-04,6.2541668486e+00,1.2194246038e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-8.8817841970e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363018e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.2763506069e+00,9.5757661438e-01,6.7748307881e-01,2.8973515824e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.0392222506e+03,-3.1661824000e+03,-1.1826147553e+04,-3.1661824000e-01,5.3027816874e+00,-3.2766965240e+00,5.3027816874e-04,6.2334768802e+00,1.2242649919e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-9.1038288019e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363018e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.2895863762e+00,9.6891001149e-01,6.8660060833e-01,2.9189975950e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.0662583276e+03,-3.0225694890e+03,-1.1913799461e+04,-3.0225694890e-01,5.3208408987e+00,-3.2074253863e+00,5.3208408987e-04,6.2128033738e+00,1.2291238506e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-8.8817841970e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363018e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.3027176977e+00,9.8019860224e-01,6.9571813786e-01,2.9401786369e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.0932944047e+03,-2.8784824696e+03,-1.1999582819e+04,-2.8784824696e-01,5.3378572454e+00,-3.1384722834e+00,5.3378572454e-04,6.1921505578e+00,1.2340001995e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-9.1038288019e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363018e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.3157454225e+00,9.9144257536e-01,7.0483566738e-01,2.9608980834e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.1203304817e+03,-2.7339492716e+03,-1.2083506396e+04,-2.7339492716e-01,5.3538503090e+00,-3.0698496050e+00,5.3538503090e-04,6.1715225039e+00,1.2388930765e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-8.8817841970e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363018e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.3286704160e+00,1.0026421281e+00,7.1395319691e-01,2.9811593667e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.1473665587e+03,-2.5889972972e+03,-1.2165579284e+04,-2.5889972972e-01,5.3688395627e+00,-3.0015690593e+00,5.3688395627e-04,6.1509231304e+00,1.2438015371e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-9.1038288019e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363018e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.3414935570e+00,1.0137974658e+00,7.2307072643e-01,3.0009659703e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.1744026357e+03,-2.4436534236e+03,-1.2245810883e+04,-2.4436534236e-01,5.3828443540e+00,-2.9336416937e+00,5.3828443540e-04,6.1303562063e+00,1.2487246546e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-9.3258734069e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363018e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.3542157359e+00,1.0249088013e+00,7.3218825596e-01,3.0203214238e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.2014387128e+03,-2.2979440069e+03,-1.2324210886e+04,-2.2979440069e-01,5.3958838897e+00,-2.8660779156e+00,5.3958838897e-04,6.1098253543e+00,1.2536615200e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-9.3258734069e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363018e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.3668378540e+00,1.0359763549e+00,7.4130578548e-01,3.0392292977e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.2284747898e+03,-2.1518948859e+03,-1.2400789255e+04,-2.1518948859e-01,5.4079772214e+00,-2.7988875125e+00,5.4079772214e-04,6.0893340545e+00,1.2586112418e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-9.9920072216e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363018e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.3793608217e+00,1.0470003534e+00,7.5042331501e-01,3.0576931985e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.2555108668e+03,-2.0055313865e+03,-1.2475556211e+04,-2.0055313865e-01,5.4191432323e+00,-2.7320796731e+00,5.4191432323e-04,6.0688856478e+00,1.2635729458e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-1.0214051827e-14,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363019e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.3917855583e+00,1.0579810302e+00,7.5954084453e-01,3.0757167640e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.2825469439e+03,-1.8588783266e+03,-1.2548522213e+04,-1.8588783266e-01,5.4294006254e+00,-2.6656630065e+00,5.4294006254e-04,6.0484833397e+00,1.2685457753e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-9.9920072216e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363019e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.4041129898e+00,1.0689186247e+00,7.6865837406e-01,3.0933036587e-01,9.9999997517e-05,1.5707963268e+00,4.7320065940e+00
7.3095830209e+03,-1.7119600210e+03,-1.2619697949e+04,-1.7119600210e-01,5.4387679123e+00,-2.5996455629e+00,5.4387679123e-04,6.0281302037e+00,1.2735288904e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-9.7699626167e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363019e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.4163440490e+00,1.0798133817e+00,7.7777590358e-01,3.1104575698e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.3366190979e+03,-1.5648002868e+03,-1.2689094314e+04,-1.5648002868e-01,5.4472634032e+00,-2.5340348526e+00,5.4472634032e-04,6.0078291849e+00,1.2785214683e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-9.8809849192e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363019e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.4284796738e+00,1.0906655517e+00,7.8689343311e-01,3.1271822032e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.3636551749e+03,-1.4174224486e+03,-1.2756722401e+04,-1.4174224486e-01,5.4549051977e+00,-2.4688378655e+00,5.4549051977e-04,5.9875831034e+00,1.2835227027e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-9.8809849192e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363019e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.4405208063e+00,1.1014753898e+00,7.9601096263e-01,3.1434812795e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.3906912520e+03,-1.2698493449e+03,-1.2822593483e+04,-1.2698493449e-01,5.4617111769e+00,-2.4040610902e+00,5.4617111769e-04,5.9673946579e+00,1.2885318040e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-9.4368957093e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363019e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.4524683925e+00,1.1122431558e+00,8.0512849216e-01,3.1593585304e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.4177273290e+03,-1.1221033337e+03,-1.2886719004e+04,-1.1221033337e-01,5.4676989957e+00,-2.3397105321e+00,5.4676989957e-04,5.9472664293e+00,1.2935479990e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-9.3258734069e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363019e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.4643233810e+00,1.1229691137e+00,8.1424602168e-01,3.1748176953e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.4447634060e+03,-9.7420629868e+02,-1.2949110562e+04,-9.7420629868e-02,5.4728860767e+00,-2.2757917324e+00,5.4728860767e-04,5.9272008838e+00,1.2985705305e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-9.2148511044e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363019e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.4760867222e+00,1.1336535317e+00,8.2336355121e-01,3.1898625181e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.4717994830e+03,-8.2617965594e+02,-1.3009779902e+04,-8.2617965594e-02,5.4772896039e+00,-2.2123097853e+00,5.4772896039e-04,5.9072003767e+00,1.3035986573e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-9.4368957093e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363019e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.4877593676e+00,1.1442966814e+00,8.3248108073e-01,3.2044967441e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.4957335320e+03,-6.9504576287e+02,-1.3062060621e+04,-6.9504576287e-02,5.4805476291e+00,-2.1564798390e+00,5.4805476291e-04,5.8895507393e+00,1.3080539602e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-9.4924068605e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363019e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.4980178138e+00,1.1536844555e+00,8.4055249575e-01,3.2171122593e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.5196675810e+03,-5.6384096592e+02,-1.3113009274e+04,-5.6384096592e-02,5.4832164610e+00,-2.1009988780e+00,5.4832164610e-04,5.8719553254e+00,1.3125125861e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-9.4368957093e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363019e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.5082065891e+00,1.1630402964e+00,8.4862391076e-01,3.2294115219e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.5436016299e+03,-4.3257922970e+02,-1.3162634247e+04,-4.3257922970e-02,5.4853075365e+00,-2.0458696240e+00,5.4853075365e-04,5.8544155635e+00,1.3169740511e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-9.4924068605e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363019e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.5183263534e+00,1.1723643988e+00,8.5669532578e-01,3.2413971225e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.5675356789e+03,-3.0127424694e+02,-1.3210943988e+04,-3.0127424694e-02,5.4868321367e+00,-1.9910945639e+00,5.4868321367e-04,5.8369328212e+00,1.3214378806e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-9.5479180118e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363019e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.5283777659e+00,1.1816569591e+00,8.6476674079e-01,3.2530716464e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.5880013665e+03,-1.8897293929e+02,-1.3251216273e+04,-1.8897293929e-02,5.4876949139e+00,-1.9445397705e+00,5.4876949139e-04,5.8220297739e+00,1.3252563657e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-9.5479180118e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363019e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.5369188802e+00,1.1895780362e+00,8.7166850064e-01,3.2628095992e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.6084670541e+03,-7.6658070829e+01,-1.3290538461e+04,-7.6658070829e-03,5.4881584979e+00,-1.8982468962e+00,5.4881584979e-04,5.8071701609e+00,1.3290759536e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-9.5340402240e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363019e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.5454109092e+00,1.1974763196e+00,8.7857026048e-01,3.2723235942e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.6259585404e+03,1.9339135976e+01,-1.3323397136e+04,1.9339135976e-03,5.4882434357e+00,-1.8588900682e+00,5.4882434357e-04,5.7945050346e+00,1.3323411171e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-9.5323055005e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363019e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.5526302291e+00,1.2042088039e+00,8.8446901357e-01,3.2802786631e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.6434500267e+03,1.1533535205e+02,-1.3355569086e+04,1.1533535205e-02,5.4880459095e+00,-1.8197260912e+00,5.4880459095e-04,5.7818726424e+00,1.3356067080e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-9.5340402240e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363019e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.5598142483e+00,1.2109248080e+00,8.9036776666e-01,3.2880723070e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.6609415130e+03,2.1132567292e+02,-1.3387057692e+04,2.1132567292e-02,5.4875700550e+00,-1.7807555778e+00,5.4875700550e-04,5.7692734238e+00,1.3388725562e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-9.5756735874e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363019e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.5669632215e+00,1.2176244106e+00,8.9626651974e-01,3.2957055210e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.6793243014e+03,3.1219566025e+02,-1.3419418092e+04,3.1219566025e-02,5.4867744713e+00,-1.7400083819e+00,5.4867744713e-04,5.7560684124e+00,1.3423049135e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-9.5479180118e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363019e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.5744389883e+00,1.2246478106e+00,9.0246585171e-01,3.3035558818e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.6992511154e+03,4.2151822465e+02,-1.3453652834e+04,4.2151822465e-02,5.4855753816e+00,-1.6960814355e+00,5.4855753816e-04,5.7417967401e+00,1.3460254537e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-9.5479180118e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363019e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.5824996033e+00,1.2322408708e+00,9.0918588417e-01,3.3118680406e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.7204691151e+03,5.3789428381e+02,-1.3489146516e+04,5.3789428381e-02,5.4839200238e+00,-1.6495864847e+00,5.4839200238e-04,5.7266495177e+00,1.3499866814e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-9.4924068605e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363019e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.5910336777e+00,1.2403028975e+00,9.1634135047e-01,3.3204944408e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.7428153764e+03,6.6041606721e+02,-1.3525464369e+04,6.6041606721e-02,5.4817620735e+00,-1.6009302564e+00,5.4817620735e-04,5.7107524387e+00,1.3541578039e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-9.5479180118e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363019e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.5999675726e+00,1.2487680862e+00,9.2387730685e-01,3.3293312526e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.7661739757e+03,7.8843167566e+02,-1.3562269155e+04,7.8843167566e-02,5.4790603517e+00,-1.5504116618e+00,5.4790603517e-04,5.6941969547e+00,1.3585167248e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-9.4924068605e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363019e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.6092475567e+00,1.2575889433e+00,9.3175465972e-01,3.3382982653e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.7904579802e+03,9.2144631324e+02,-1.3599285401e+04,9.2144631324e-02,5.4757778877e+00,-1.4982628131e+00,5.4757778877e-04,5.6770533935e+00,1.3630466857e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-9.2148511044e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363019e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.6188322730e+00,1.2667293083e+00,9.3994409221e-01,3.3473302363e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.8155996484e+03,1.0590685713e+03,-1.3636279687e+04,1.0590685713e-01,5.4718812845e+00,-1.4446713934e+00,5.4718812845e-04,5.6593781041e+00,1.3677344405e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-9.2148511044e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363019e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.6286886254e+00,1.2761605506e+00,9.4842275953e-01,3.3563721214e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.8407413167e+03,1.1965866043e+03,-1.3671931706e+04,1.1965866043e-01,5.4674886708e+00,-1.3914865532e+00,5.4674886708e-04,5.6417787525e+00,1.3724195280e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-9.2148511044e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363019e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.6384776640e+00,1.2855595325e+00,9.5690142684e-01,3.3651023757e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.8674288440e+03,1.3424322603e+03,-1.3708318640e+04,1.3424322603e-01,5.4622953076e+00,-1.3354767267e+00,5.4622953076e-04,5.6231813428e+00,1.3773892853e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-8.8817841970e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363019e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.6487957543e+00,1.2955013904e+00,9.6590141297e-01,3.3740316073e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.8941163713e+03,1.4881321636e+03,-1.3743216928e+04,1.4881321636e-01,5.4565678549e+00,-1.2799254114e+00,5.4565678549e-04,5.6046714544e+00,1.3823550517e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-8.7707618945e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363019e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.6590396839e+00,1.3054074557e+00,9.7490139909e-01,3.3826162375e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.9221984991e+03,1.6412730068e+03,-1.3778344960e+04,1.6412730068e-01,5.4499780492e+00,-1.2219661424e+00,5.4499780492e-04,5.5852898123e+00,1.3875754644e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-8.4376949872e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363019e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.6697397953e+00,1.3157928467e+00,9.8437169426e-01,3.3912810375e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
7.9502806269e+03,1.7942208498e+03,-1.3811852495e+04,1.7942208498e-01,5.4428247818e+00,-1.1645141138e+00,5.4428247818e-04,5.5660070987e+00,1.3927903570e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-8.4376949872e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363019e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.6803597368e+00,1.3261392588e+00,9.9384198943e-01,3.3995717954e-01,9.9999997517e-05,1.5707963268e+00,4.7320065940e+00
7.9796501574e+03,1.9539570197e+03,-1.3845177986e+04,1.9539570197e-01,5.4347558458e+00,-1.1049702879e+00,5.4347558458e-04,5.5459472352e+00,1.3982378250e+04,-1.3116944938e+01,1.5187903963e+04,3.3723566907e-04,1.8631437548e+04,7.3086097908e+04,-7.3086097543e+00,-8.4376949872e-15,7.3086097543e+04,3.4249666656e-01,-3.4243076191e-01,-6.7185363019e-03,-3.4243076191e-05,1.3406302583e+04,2.0389710442e+04,9.9860974833e+03,1.4269325006e+04,1.6913818437e+00,1.3369186565e+00,1.0037464427e+00,3.4078466085e-01,9.9999999738e-05,1.5707963268e+00,4.7320065940e+00
